handle,name,platform,niche,followers,avg_engagement_rate,location,verified,fake_followers_pct
@rohitsachdeva,Rohit Sachdeva,youtube,lifestyle,4420000,21.01,,FALSE,0
@kannayarider,Kannaya Rider,youtube,business,4420000,50,,FALSE,0
@smeshariki,TVSmeshariki,youtube,lifestyle,4420000,50,,FALSE,0
@daydrian,D?�Aydrian Harding,youtube,lifestyle,4420000,50,,FALSE,0
@zealous,Zealous,youtube,business,4420000,50,,FALSE,0
@teamfourstar,TeamFourStar,youtube,lifestyle,4420000,50,,FALSE,0
@b2obaofficiel,B20baOfficiel,youtube,lifestyle,4420000,50,,FALSE,0
@brookehyland,BROOKE HYLAND,instagram,lifestyle,4414760,1.19,,TRUE,0
@rahulmunmun,Rahul & Munmun,youtube,business,4410000,50,,FALSE,0
@vikasdivyakirti,Vikas Divyakirti,youtube,lifestyle,4410000,50,,FALSE,0
@snowman.official.9,Snow Man,youtube,music,4410000,50,,FALSE,0
@hatsunemiku,Hatsune Miku,youtube,tech,4410000,11.94,,FALSE,0
@amandhattarwal,Aman Dhattarwal,youtube,education,4410000,16.08,,FALSE,0
@divomusicofficial,Divo Music,youtube,music,4410000,13.46,,FALSE,0
@strawberryprince,?�と?�り?�ゃ?�ね??youtube,lifestyle,4410000,26.74,,FALSE,0,
@mohak_mangal,Mohak Mangal,youtube,music,4410000,33.42,,FALSE,0
@danomg,DanOMG,youtube,lifestyle,4410000,50,,FALSE,0
@hercai,Hercai,youtube,lifestyle,4410000,6.32,,FALSE,0
@piersmorganuncensored,Piers Morgan Uncensored,youtube,lifestyle,4410000,13.29,,FALSE,0
@arrahman,A. R. Rahman,youtube,music,4410000,50,,FALSE,0
@thechaplinfilms,Charlie Chaplin,youtube,lifestyle,4410000,30.64,,FALSE,0
@thespiffingbrit,The Spiffing Brit,youtube,gaming,4410000,31.8,,FALSE,0
@giveon,GIVĒON,tiktok,lifestyle,4400000,23.75,,TRUE,0
@cashblox,CashBlox,youtube,lifestyle,4400000,32.96,,FALSE,0
@gojzer,Gojzer,youtube,lifestyle,4400000,50,,FALSE,0
@noahjaywood1,Noah Jay Wood,youtube,lifestyle,4400000,37.91,,FALSE,0
@letskwoowk,KWOOWK,youtube,business,4400000,50,,FALSE,0
@redactsiya,?едак?и?,youtube,lifestyle,4400000,34.95,,FALSE,0
@gmmtvrecords,GMMTV RECORDS,youtube,lifestyle,4400000,50,,FALSE,0
@purrtoonfun,PurrToon Fun ??Music & Learning,youtube,music,4400000,50,,FALSE,0
@galgadot,Gal Gadot,tiktok,lifestyle,4400000,5.98,,TRUE,0
@sophialaforteza,sophia laforteza,tiktok,lifestyle,4400000,50,,FALSE,0
@corinnakopf,corinnakopf,tiktok,lifestyle,4400000,19.81,,TRUE,0
@avan.jogia,Avanjogia,tiktok,lifestyle,4400000,14.51,,TRUE,0
@ryanbakery,?��?��?��?��?��?��?��?��?��?��,tiktok,lifestyle,4400000,10.08,,TRUE,0
@hidamaricooking,HidaMari Cooking,youtube,food,4400000,15.79,,FALSE,0
@louisayy,LouisAyy,tiktok,lifestyle,4400000,8.78,,FALSE,0
@theamazingbharatofficial,The Amazing Bharat,youtube,beauty,4400000,16.98,,FALSE,0
@ilovefriday,iLOVEFRiDAY / Aqsa,tiktok,lifestyle,4400000,29.43,,TRUE,0
@shinanova,Shina Nova,tiktok,music,4400000,17.69,,TRUE,0
@50centvevo,50CentVEVO,youtube,music,4390000,50,,FALSE,0
@anuprajgupta2161,Anup Raj gupta vlog ,youtube,music,4390000,39.28,,FALSE,0
@supernanny,Supernanny,youtube,lifestyle,4390000,19.7,,FALSE,0
@carolinegirvan,Caroline Girvan,youtube,lifestyle,4390000,27.23,,FALSE,0
@fitfixx,FitFix ,youtube,fitness,4390000,50,,FALSE,0
@drdisrespect,DrDisRespect,youtube,lifestyle,4380000,10.73,,FALSE,0
@minelandofficial,MineLand,youtube,lifestyle,4380000,25.86,,FALSE,0
@yango,YanGo,youtube,lifestyle,4380000,50,,FALSE,0
@offtheranch,Off The Ranch,youtube,lifestyle,4380000,14.11,,FALSE,0
@vedantsir_,Vedant Sir,youtube,business,4380000,50,,FALSE,0
@jaredowen,Jared Owen,youtube,tech,4380000,50,,FALSE,0
@pedritovm,PedritoVM,youtube,lifestyle,4380000,37.52,,FALSE,0
@hyram,Hyram,youtube,education,4380000,6.43,US,FALSE,0
@twosetviolin,TwoSetViolin,youtube,lifestyle,4380000,20.64,,FALSE,0
@alexojeda,Alex Ojeda,youtube,music,4380000,50,,FALSE,0
@pickuplimes,Pick Up Limes,youtube,fashion,4370000,27.34,,FALSE,0
@8bitryan,8-BitRyan,youtube,gaming,4370000,14.97,,FALSE,0
@aligatie,Ali Gatie,youtube,lifestyle,4370000,50,,FALSE,0
@sisteryell,?�언??youtube,lifestyle,4370000,50,,FALSE,0,
@ballislife,Ballislife,youtube,lifestyle,4370000,11.65,,FALSE,0
@darshanravaldz,DarshanRavalDZ,youtube,lifestyle,4370000,50,,FALSE,0
@gregguillotin,Greg Guillotin,youtube,lifestyle,4360000,50,,FALSE,0
@shivanyasuraj1211,Shivanya1211sp,youtube,comedy,4360000,25.1,,FALSE,0
@colornumbers-kids,ColorNumbers - Kids Learning Videos,youtube,gaming,4360000,50,,FALSE,0
@_heilwig_,HEILWIG OFFICIAL,youtube,comedy,4360000,50,,FALSE,0
@fivefingerdeathpunch,Five Finger Death Punch,youtube,lifestyle,4360000,50,,FALSE,0
@hudabeauty,Huda Beauty,youtube,beauty,4360000,11.74,,FALSE,0
@mariananolasco,Mariana Nolasco,youtube,lifestyle,4360000,43.75,,FALSE,0
@notgamerfleet,NotGamerFleet,youtube,gaming,4360000,26.56,,FALSE,0
@michaelbuble,Michael Bublé,youtube,music,4350000,50,,FALSE,0
@bambbeats,Bamb Beats,youtube,lifestyle,4350000,50,,FALSE,0
@ozodaofficial,Ozoda ,youtube,lifestyle,4350000,50,,FALSE,0
@miniladdd,Mini Ladd,youtube,lifestyle,4350000,23.78,,FALSE,0
@savagesquaregaming,The Savage Square,youtube,gaming,4350000,50,,FALSE,0
@carlyraemusic,Carly Rae Jepsen,youtube,lifestyle,4350000,50,,FALSE,0
@trendytechreviewshow,Trendy Tech Review Show,youtube,tech,4350000,34.87,,FALSE,0
@joejenkins,Joe Jenkins,youtube,lifestyle,4350000,50,,FALSE,0
@alexity_world,ALEXITY,youtube,lifestyle,4350000,34.95,,FALSE,0
@somethingelseyt,SomeThingElseYT,youtube,music,4350000,50,,FALSE,0
@houshoumarine,Marine Ch. 宝鐘?�リ??youtube,lifestyle,4350000,31.27,,FALSE,0,
@newrockstars,New Rockstars,youtube,gaming,4350000,11.86,,FALSE,0
@skypeace,?�カ?�ピ?�ス,youtube,lifestyle,4340000,35.09,,FALSE,0
@sharad_art4u,Sharad_art4u,youtube,education,4340000,23.64,,FALSE,0
@leroysanchez,Leroy Sanchez,youtube,lifestyle,4340000,50,,FALSE,0
@funarmyshorts,Gaming Fun Army,youtube,gaming,4340000,50,,FALSE,0
@madrasi,Madrasi,youtube,business,4340000,25.37,,FALSE,0
@babbumaan,Babbu Maan,youtube,lifestyle,4340000,50,,FALSE,0
@bachelorspadtv,KingBach,youtube,lifestyle,4340000,24.86,,FALSE,0
@mcjuggernuggets,Jesse Ridgway (McJuggerNuggets),youtube,lifestyle,4340000,23.11,,FALSE,0
@uturnscreations,U Turns Creations,youtube,lifestyle,4340000,50,,FALSE,0
@wscubetech,WsCube Tech,youtube,tech,4330000,1.62,IN,FALSE,0
@futurevevo,FutureVEVO,youtube,music,4330000,50,,FALSE,0
@boneym.official,Boney M.,youtube,lifestyle,4330000,50,,FALSE,0
@ckay_yo,CKay,youtube,lifestyle,4330000,50,,FALSE,0
@aerosmith,Aerosmith,youtube,lifestyle,4330000,50,,FALSE,0
@panamatta,Pana Matta,youtube,lifestyle,4330000,19.32,,FALSE,0
@sergioaguerooficial,Sergio Agüero Oficial,youtube,lifestyle,4330000,12.74,,FALSE,0
@mattybvlogs,MattyB Vlogs,youtube,music,4330000,50,,FALSE,0
@berastuton,Berastuton,youtube,lifestyle,4330000,50,,FALSE,0
@mythicalkitchen,Mythical Kitchen,youtube,food,4320000,25.11,,FALSE,0
@cute.baby.shark1,Cute,youtube,comedy,4320000,40.96,,FALSE,0
@duniamanji,dunia MANJI,youtube,music,4320000,10.47,,FALSE,0
@bindaastvfunnycomedystories,Bindaas Tv - Funny Comedy Stories,youtube,comedy,4320000,50,,FALSE,0
@roblandes,Rob Landes,youtube,music,4320000,28.38,,FALSE,0
@skilletband,Skillet,youtube,lifestyle,4320000,50,,FALSE,0
@amywinehousevideo,Amy Winehouse,youtube,lifestyle,4320000,50,,FALSE,0
@pyramidmusics,Pyramid Music,youtube,music,4310000,9.61,,FALSE,0
@2chainz,2 Chainz,youtube,lifestyle,4310000,50,,FALSE,0
@techquickie,Techquickie,youtube,tech,4310000,16.67,,FALSE,0
@gabrieljaniques,Gabriel Janiques,youtube,lifestyle,4310000,50,,FALSE,0
@bviral,BVIRAL,youtube,lifestyle,4310000,5.52,,FALSE,0
@kaizadkaifvlogs,kaizad kaif vlogs,youtube,fashion,4310000,50,,FALSE,0
@startvresmi,STAR TV,youtube,lifestyle,4310000,5.78,,FALSE,0
@babache12555,Baba Che,youtube,lifestyle,4310000,50,,FALSE,0
@smii7yplus,SMii7Yplus,youtube,gaming,4310000,50,,FALSE,0
@jayztwocents,JayzTwoCents,youtube,lifestyle,4310000,11.22,,FALSE,0
@_iuofficial,?�이??IU),tiktok,lifestyle,4300000,8.7,,TRUE,0
@chico-103-year-old,Chico,youtube,food,4300000,50,,FALSE,0
@juliabeautx,Julia Beautx,tiktok,lifestyle,4300000,5.44,,TRUE,0
@mgdalenafofficial,MGDALENAF,youtube,lifestyle,4300000,16.87,,FALSE,0
@prernamalhan,Wanderers Live,youtube,lifestyle,4300000,50,,FALSE,0
@cynthiaparkerrrr,Cynthia Parker,tiktok,business,4300000,10.99,,TRUE,0
@oblivioushd_,ObliviousHD,youtube,lifestyle,4300000,50,,FALSE,0
@craftsmanwhale,Craftsman Whale,youtube,tech,4300000,24.87,,FALSE,0
@arcangel,Arcangel,tiktok,lifestyle,4300000,15.12,,TRUE,0
@ayushmore2,Ayush More 2.0,youtube,gaming,4300000,30,,FALSE,0
@imbixu,I. M. Bixu,youtube,gaming,4300000,33.54,,FALSE,0
@jen_animation,JenAnimation,youtube,business,4300000,50,,FALSE,0
@davidshowshorts,David Show #shorts,youtube,comedy,4300000,36.04,,FALSE,0
@xiaorouseeu1231,Emre,tiktok,lifestyle,4300000,50,,FALSE,0
@krisjenner,Kris,tiktok,business,4300000,8.58,,TRUE,0
@lexychaplin,lexychaplin,tiktok,lifestyle,4300000,7.04,,FALSE,0
@tohoanimation,TOHO animation ?�ャ?�ネ??youtube,lifestyle,4300000,23.82,,FALSE,0,
@ellamai,Ella Mai,youtube,lifestyle,4290000,50,,FALSE,0
@lafouineofficiel,La Fouine,youtube,lifestyle,4290000,50,,FALSE,0
@paramountpictures,Paramount Pictures,youtube,lifestyle,4290000,32.4,,FALSE,0
@hotwheels,Hot Wheels,youtube,lifestyle,4290000,17.98,,FALSE,0
@jakewebber9,Jake Webber,youtube,business,4290000,36.12,,FALSE,0
@primecreations1,Prime Creations,youtube,lifestyle,4290000,50,,FALSE,0
@streetfoodjourney5,STREET FOOD JOURNEY,youtube,food,4290000,50,,FALSE,0
@mybollywoodbody,MY BOLLYWOOD BODY,youtube,lifestyle,4290000,3.31,CA,FALSE,0
@strictlydumpling,Strictly Dumpling,youtube,food,4280000,27.69,,FALSE,0
@naseemans,Naseem Ans,youtube,business,4280000,19.68,,FALSE,0
@soyuzmultfilm,Со?зм?л???ил?м,youtube,lifestyle,4280000,21.11,,FALSE,0
@astheticavi,Avinash Kumar,youtube,business,4280000,26.91,,FALSE,0
@theblacklabel,THEBLACKLABEL,youtube,lifestyle,4280000,50,,FALSE,0
@tastinghistory,Tasting History with Max Miller,youtube,food,4280000,37.4,,FALSE,0
@theshowisyou,theShow,youtube,lifestyle,4270000,16,,FALSE,0
@prokotv,Proko,youtube,music,4270000,6.12,US,FALSE,0
@jackfrags,jackfrags,youtube,gaming,4270000,12.17,,FALSE,0
@_juliyav_,juliyav,youtube,lifestyle,4270000,50,,FALSE,0
@benjikrol,Benji Krol,youtube,business,4270000,50,,FALSE,0
@wtfakt,WTFак?,youtube,lifestyle,4260000,35.79,,FALSE,0
@realaddiebowley,Addie Bowley,youtube,business,4260000,50,,FALSE,0
@naiznankutv,??? ????????У,youtube,lifestyle,4260000,46.45,,FALSE,0
@diabolilith-w6u,Diabo Lilith,youtube,lifestyle,4260000,50,,FALSE,0
@breatheandflow,Breathe and Flow,youtube,fitness,4260000,2.12,,FALSE,0
@yasakelma,Yasak Elma,youtube,lifestyle,4260000,12.76,,FALSE,0
@factosakib7,Facto Sakib,youtube,tech,4260000,50,,FALSE,0
@klavacoca,?лава ?ока,youtube,lifestyle,4260000,50,,FALSE,0
@realthugesh,Real Thugesh ,youtube,lifestyle,4260000,50,,FALSE,0
@starwars,Star Wars,youtube,lifestyle,4260000,15.81,,FALSE,0
@teamfearless,Team Fearless,youtube,music,4260000,13.43,,FALSE,0
@nmixxofficial,NMIXX,youtube,lifestyle,4260000,28.36,,FALSE,0
@icecubecubevision,Ice Cube / Cubevision,youtube,music,4260000,50,,FALSE,0
@ritaora,Rita Ora,youtube,lifestyle,4250000,50,,FALSE,0
@cigarettesaftersex,Cigarettes After Sex,youtube,lifestyle,4250000,50,,FALSE,0
@chellamechellam,செல்ல�?�?செல்ல�?�?Chellame Chellam!!,youtube,music,4250000,50,,FALSE,0
@ladbibleshorts,LADbible Shorts,youtube,lifestyle,4250000,20.91,,FALSE,0
@tasyafarasya25,tasya farasya,youtube,lifestyle,4250000,9.02,,FALSE,0
@carloscastle,CarlosCastle,youtube,gaming,4250000,12.61,,FALSE,0
@nhuandaocalligraphy,Nhuan Dao Calligraphy,youtube,lifestyle,4250000,11.82,,FALSE,0
@mcmarks,Mc Marks,youtube,lifestyle,4250000,50,,FALSE,0
@ayejude,Aye Jude,youtube,business,4250000,14.79,,FALSE,0
@wishness.shorts,Wishness,youtube,business,4250000,50,,FALSE,0
@julesleblanc,Jules LeBlanc,youtube,lifestyle,4250000,26.93,,FALSE,0
@aamchimumbai,Aamchi Mumbai,youtube,food,4240000,50,,FALSE,0
@live-hindi,Live Hindi,youtube,travel,4240000,18.82,,FALSE,0
@proudopinions,Proud Opinions ,youtube,business,4240000,50,,FALSE,0
@proudopinions,Proud Opinions ,youtube,business,4240000,50,,FALSE,0
@wondermunna,Wonder Munna,youtube,business,4240000,50,,FALSE,0
@kevinstratvert,Kevin Stratvert,youtube,tech,4230000,12.25,,FALSE,0
@cobrakai,Karate Kid & Cobra Kai,youtube,lifestyle,4230000,16.32,,FALSE,0
@pinakibhattacharya,Pinaki Bhattacharya,youtube,business,4230000,18.95,,FALSE,0
@elysian.living,Victoria Ortega,youtube,lifestyle,4230000,50,,FALSE,0
@bollywoodclassichits,Bollywood Classic Hits,youtube,lifestyle,4230000,31.63,,FALSE,0
@raftaarmusic,Raftaar,youtube,music,4230000,50,,FALSE,0
@aquariusmusikindo,Aquarius Musikindo,youtube,lifestyle,4230000,50,,FALSE,0
@enakurombapasikuthu,Enaku Romba Pasikuthu,youtube,lifestyle,4230000,50,,FALSE,0
@comdot,?�ム?�ッ??youtube,lifestyle,4230000,40,,FALSE,0,
@thesktofficial,SKT Official: Business & Motivation,youtube,education,4230000,25.63,,FALSE,0
@tiptopknowledge,Tip Top Knowledge,youtube,lifestyle,4230000,50,,FALSE,0
@russianstandup,Ю?ий Хован?кий,youtube,lifestyle,4230000,20.72,,FALSE,0
@millkun,MillkunTV,youtube,lifestyle,4220000,50,,FALSE,0
@xxxibgdrgn,OfficialGDRAGON,youtube,lifestyle,4220000,50,,FALSE,0
@eralash,?инож??нал ??ала?,youtube,lifestyle,4220000,50,,FALSE,0
@desartdestro,desartdestro,youtube,lifestyle,4220000,39.47,,FALSE,0
@chriswillx,Chris Williamson,youtube,lifestyle,4220000,6.26,,FALSE,0
@progamingstudio.,ProGamingStudio ??youtube,gaming,4220000,31.09,,FALSE,0,
@clubshayshay,Club Shay Shay,youtube,lifestyle,4220000,7.04,,FALSE,0
@worldaffairsunacademy,World Affairs by Unacademy,youtube,education,4220000,10.45,,FALSE,0
@ironchefdad,Iron Chef Dad,youtube,food,4220000,50,,FALSE,0
@insidertech,Insider Tech,youtube,tech,4210000,9.5,,FALSE,0
@dallinandbella,Dallin and Bella ,youtube,travel,4210000,30.73,,FALSE,0
@enesyilmazer,Enes Yilmazer,youtube,lifestyle,4210000,48.16,,FALSE,0
@historytv18,HISTORY TV18,youtube,lifestyle,4210000,2.8,,FALSE,0
@sidtalk,SidTalk,youtube,lifestyle,4210000,26.33,,FALSE,0
@chanieme,Chanieme,youtube,lifestyle,4210000,50,,FALSE,0
@hooraykidssongs,Hooray Kids Songs & Nursery Rhymes,youtube,music,4210000,50,,FALSE,0
@imthe_annag,Annag,youtube,lifestyle,4210000,50,,FALSE,0
@123gogold,123 GO! GOLD,youtube,comedy,4210000,28.06,,FALSE,0
@jimmydarts,Jimmy Darts,youtube,lifestyle,4210000,50,,FALSE,0
@astrogempak,Astro Gempak,youtube,lifestyle,4210000,6,,FALSE,0
@shivangisah7,Shivangi Sah,youtube,travel,4210000,50,,FALSE,0
@petersantenello,Peter Santenello,youtube,education,4200000,48.44,,FALSE,0
@jintarachanelofficial,JINTARA CHANNEL OFFICIAL,youtube,music,4200000,16.29,,FALSE,0
@milica_yb,Milica?��,tiktok,lifestyle,4200000,10.78,,TRUE,0
@tws_pledis,TWS,tiktok,lifestyle,4200000,5.03,,TRUE,0
@dtionroblox,Dress To Impress,tiktok,lifestyle,4200000,9.45,,FALSE,0
@carokowanzenglish,Caro Kowanz English,youtube,education,4200000,50,,FALSE,0
@candacecameronb,Candy,tiktok,lifestyle,4200000,5.52,,TRUE,0
@faouziaofficial,faouzia,tiktok,music,4200000,5.52,,TRUE,0
@itsbrettgray,Brett Gray,tiktok,lifestyle,4200000,5.66,,TRUE,0
@lunayoficial,LUNAY,tiktok,lifestyle,4200000,8.89,,TRUE,0
@teluguvideoz,Telugu Videos ,youtube,comedy,4200000,7.27,,FALSE,0
@joelocke03,Joe Locke,tiktok,lifestyle,4200000,50,,TRUE,0
@officialsb19,SB19 Official,youtube,lifestyle,4200000,14.43,,FALSE,0
@americanhighshorts,American High,youtube,lifestyle,4190000,50,,FALSE,0
@joji,Joji,youtube,lifestyle,4190000,50,,FALSE,0
@spreendmc1,SpreenDMC,youtube,lifestyle,4190000,36.98,,FALSE,0
@vivoindiaofficial,vivo - India,youtube,fashion,4190000,50,,FALSE,0
@iballisticsquid,iBallisticSquid,youtube,gaming,4190000,27.32,,FALSE,0
@tubageckil,Tuba Geçkil,youtube,lifestyle,4190000,50,,FALSE,0
@fireship,Fireship,youtube,tech,4190000,20.62,,FALSE,0
@foodieankit,Foodie Ankit,youtube,food,4190000,50,,FALSE,0
@casuallyexplained,Casually Explained,youtube,lifestyle,4190000,50,CA,FALSE,0
@vygaming,VY Gaming,youtube,gaming,4190000,6.54,,FALSE,0
@saucytv,SaucyTV,youtube,music,4190000,50,,FALSE,0
@tipsandtricks-789,Tuan CT,youtube,lifestyle,4190000,50,,FALSE,0
@foofighters,Foo Fighters,youtube,lifestyle,4180000,50,,FALSE,0
@supersimpleespanol,Super Simple Español - Canciones Infantiles Y Más,youtube,music,4180000,50,,FALSE,0
@mndiaye_97,Casual Geographic,youtube,lifestyle,4180000,50,,FALSE,0
@onyxfamilyshow,Onyx Family,youtube,lifestyle,4180000,34.86,,FALSE,0
@UCREhun2tPd7aQnJczZM_Mww,One Direction - Topic,youtube,lifestyle,4170000,50,,FALSE,0
@thebongguyofficial,The Bong Guy,youtube,music,4170000,50,,FALSE,0
@ledzeppelin,Led Zeppelin,youtube,music,4170000,50,,FALSE,0
@vaibhavextraa,Vaibhav Extraa,youtube,lifestyle,4170000,50,,FALSE,0
@englishspeakingsuccess,English Speaking Success,youtube,lifestyle,4170000,4.34,,FALSE,0
@ashaunni0007,Asha unni,youtube,lifestyle,4170000,50,,FALSE,0
@kentycook,kenty_cook,youtube,food,4170000,50,,FALSE,0
@rayneoficial,Rayne Oficial,youtube,lifestyle,4170000,41.42,,FALSE,0
@morganwallen,Morgan Wallen,youtube,music,4170000,50,,FALSE,0
@shadirafirdausii,shadirafirdausi,youtube,lifestyle,4170000,50,,FALSE,0
@tukomi,Tukomi,youtube,lifestyle,4160000,28.07,,FALSE,0
@rmvideos_jukin,RM Videos,youtube,music,4160000,1.89,,FALSE,0
@kendjiofficiel,Kendji Girac,youtube,lifestyle,4160000,50,,FALSE,0
@babyvk,BabyVK,youtube,lifestyle,4160000,46.77,,FALSE,0
@learnwithpari,Learn With Pari,youtube,fashion,4160000,18.6,,FALSE,0
@dbnation8459,D&B Nation,youtube,lifestyle,4160000,46.04,,FALSE,0
@jessiofficial,Jessi,youtube,lifestyle,4160000,50,,FALSE,0
@ajr,AJR,youtube,fashion,4160000,50,,FALSE,0
@oulyn,Oulyn,youtube,lifestyle,4160000,50,,FALSE,0
@gloriagroove,Gloria Groove,youtube,music,4160000,50,,FALSE,0
@sharkpuppet,Shark Puppet,youtube,lifestyle,4160000,50,,FALSE,0
@vishnupopzz830,VISHNU POPZZ,youtube,lifestyle,4160000,50,,FALSE,0
@cap-8ff,CAP-8 FF,youtube,lifestyle,4160000,50,,FALSE,0
@ragnboneman,Rag'n'Bone Man,youtube,lifestyle,4160000,50,,FALSE,0
@carrydepie,Carry Depie,youtube,gaming,4150000,50,,FALSE,0
@steveterreberry,Steve Terreberry,youtube,lifestyle,4150000,46.5,,FALSE,0
@arcadegaming3412,ArcadeGaming,youtube,gaming,4150000,25.93,,FALSE,0
@sahiralibaggaofficial,Sahir Ali Bagga,youtube,music,4150000,50,,FALSE,0
@alexhormozi,Alex Hormozi,youtube,lifestyle,4150000,4.72,,FALSE,0
@alexcosta,Alex Costa,youtube,fashion,4150000,11.93,,FALSE,0
@rajarubi,RAJA RUBI,youtube,lifestyle,4150000,50,,FALSE,0
@kurtcaz,Kurt Caz,youtube,lifestyle,4150000,33.5,,FALSE,0
@thedailydropout,The Daily Dropout,youtube,business,4150000,25.64,,FALSE,0
@marilynmanson,Marilyn Manson,youtube,music,4150000,50,,FALSE,0
@miasayoko,Mia Sayoko,youtube,beauty,4150000,28.3,,FALSE,0
@floof2892,FLOOF,youtube,lifestyle,4140000,50,,FALSE,0
@badmash_icon,BADMASH icON,youtube,education,4140000,36.21,,FALSE,0
@news24sports,News24 Sports,youtube,lifestyle,4140000,1.9,,FALSE,0
@officialckanvevo,OfficialCKanVEVO,youtube,lifestyle,4140000,50,,FALSE,0
@melliartschool,Melli Art School,youtube,tech,4140000,50,,FALSE,0
@kevinkaarloficial,Kevin Kaarl,youtube,lifestyle,4140000,50,,FALSE,0
@tribogatirya,Т?и бога????,youtube,lifestyle,4140000,50,,FALSE,0
@kylenutt,Kyle Nutt,youtube,lifestyle,4140000,50,,FALSE,0
@warnerrecords,Warner Records,youtube,music,4140000,23.4,,FALSE,0
@rekhakhatri1832,Rekha Khatri,youtube,lifestyle,4140000,26.34,,FALSE,0
@mattrifecomedy,Matt Rife,youtube,lifestyle,4140000,50,,FALSE,0
@mysteryrecappedofficial,Mystery Recapped,youtube,music,4140000,32.92,,FALSE,0
@maxklymenko,Max Klymenko,youtube,business,4140000,50,,FALSE,0
@thepaayaljain,The Paayal Jain,youtube,comedy,4140000,50,,FALSE,0
@ailaughatmyownjokes,ailaughatmyownjokes,youtube,business,4140000,50,,FALSE,0
@brytonmyler,Bryton Myler,youtube,lifestyle,4140000,50,,FALSE,0
@funcho,Funcho,youtube,lifestyle,4140000,50,,FALSE,0
@thekstory,The KStory : Korean Story,youtube,travel,4140000,50,,FALSE,0
@thedodokids,Dodo Kids,youtube,comedy,4140000,50,,FALSE,0
@stuuofficial,Stuu,youtube,lifestyle,4140000,19.48,,FALSE,0
@connorandliana,Connor And Liana,youtube,lifestyle,4130000,50,,FALSE,0
@alexmeyersvids,Alex Meyers,youtube,business,4130000,48.54,,FALSE,0
@sajanahirshorts,Sajan Ahir Shorts ,youtube,comedy,4130000,50,,FALSE,0
@slimecicle,Slimecicle,youtube,gaming,4130000,50,,FALSE,0
@josejose.oficial,José José,youtube,lifestyle,4130000,50,,FALSE,0
@gyantherapy,Gyan Therapy,youtube,tech,4130000,21.56,IN,FALSE,0
@cjthese,CjTheseDays,youtube,lifestyle,4130000,50,,FALSE,0
@sharmasisters,Sharma Sisters,youtube,lifestyle,4130000,50,,FALSE,0
@simondesue,Simon Desue,youtube,lifestyle,4120000,29.14,,FALSE,0
@motiversity,Motiversity,youtube,lifestyle,4120000,12.19,,FALSE,0
@zendaya,Zendaya,youtube,lifestyle,4120000,50,,FALSE,0
@peternugget,Peter Nguyen,youtube,lifestyle,4120000,50,,FALSE,0
@kingsandgenerals,Kings and Generals,youtube,travel,4120000,12.19,,FALSE,0
@sanago,?�나�?Sanago,youtube,lifestyle,4120000,50,,FALSE,0
@honestkakima,Honest Kakima,youtube,lifestyle,4120000,50,,FALSE,0
@epicbharatvideos,EPIC �?��रत ,youtube,lifestyle,4110000,20.68,,FALSE,0
@joshtalkslive,Josh Talks,youtube,lifestyle,4110000,8.68,,FALSE,0
@dlafam,THE DLA FAM ,youtube,lifestyle,4110000,50,,FALSE,0
@mrsavage,MrSavage,youtube,lifestyle,4110000,14.15,,FALSE,0
@muse,Muse,youtube,music,4110000,50,,FALSE,0
@stellajero16,Stell Ajero,tiktok,lifestyle,4100000,5.81,,TRUE,0
@joycaledelire,JoycaLeDelire,tiktok,lifestyle,4100000,7.51,,TRUE,0
@peter_vigilante,PeterVigilante,tiktok,lifestyle,4100000,6.9,,TRUE,0
@jokoy,Jo Koy,tiktok,lifestyle,4100000,5.91,,TRUE,0
@lilmosey,lil Mosey,tiktok,lifestyle,4100000,6.48,,TRUE,0
@ameliadimz,ameliadimz,tiktok,lifestyle,4100000,9.44,,TRUE,0
@mccabelinhooficial,MC Cabelinho,youtube,lifestyle,4100000,50,,FALSE,0
@mochapom,Mocha Pom,youtube,lifestyle,4100000,50,,FALSE,0
@wejdene.bk,Wejdene,tiktok,lifestyle,4100000,6.63,,TRUE,0
@haileesteinfeld,Hailee Steinfeld,tiktok,lifestyle,4100000,12.51,,TRUE,0
@microtdh,Micro TDH,tiktok,lifestyle,4100000,9.84,,TRUE,0
@hindustangamergta,Hindustan Gamer,youtube,gaming,4100000,43.74,,FALSE,0
@jenni_mj,Jenni MJ,youtube,lifestyle,4100000,50,,FALSE,0
@fun2ooshfood,Fun2oosh Food,youtube,food,4100000,36.19,,FALSE,0
@firelight,Firelight,youtube,gaming,4100000,45.35,,FALSE,0
@nas_das,Nasdas,tiktok,lifestyle,4100000,11.96,,TRUE,0
@dreamenglishkids,Dream English Kids,youtube,music,4100000,50,,FALSE,0
@pinkofficial,P!NK,tiktok,lifestyle,4100000,5.87,,TRUE,0
@sobchak,???о?ожно: Соб?ак,youtube,lifestyle,4100000,27,,FALSE,0
@svaty95,Ф?л?ми ?а Се??али С??д?? ?ва??ал 95,youtube,lifestyle,4090000,50,,FALSE,0
@workingwithlemons,Working with Lemons,youtube,lifestyle,4090000,50,,FALSE,0
@studiya95kvartal,С??д?? ?ва??ал 95 Online,youtube,lifestyle,4090000,12.03,,FALSE,0
@earth24,Earth 24,youtube,business,4090000,6.04,,FALSE,0
@rickrossmmgempire,Rick Ro$$,youtube,lifestyle,4090000,50,,FALSE,0
